week,defteam,pass_yards_allowed,rush_yards_allowed,pass_td_allowed,rush_td_allowed,rec_td_allowed,total_yards_allowed,fantasy_points_allowed,plays_against
5,NYG,284.0,102.0,1.0,0.0,1,333.0,D.MetcalfD.MetcalfK.WalkerD.MetcalfZ.CharbonnetK.WalkerJ.Smith-NjigbaZ.CharbonnetT.LockettK.WalkerA.BarnerZ.CharbonnetJ.BoboK.WalkerT.LockettT.LockettK.WalkerD.MetcalfK.WalkerG.SmithP.BrownT.LockettK.WalkerD.MetcalfK.WalkerG.SmithZ.CharbonnetZ.CharbonnetZ.CharbonnetZ.CharbonnetJ.Smith-NjigbaD.MetcalfK.WalkerT.LockettK.WalkerN.FantD.MetcalfK.WalkerJ.Smith-NjigbaK.WalkerJ.Smith-NjigbaK.WalkerJ.Smith-NjigbaJ.Smith-NjigbaG.SmithN.FantT.LockettJ.Smith-NjigbaN.FantG.Smith,80
5,NYJ,203.0,82.0,0.0,1.0,0,253.0,J.JeffersonA.JonesJ.MundtJ.JeffersonA.JonesJ.JeffersonJ.JeffersonC.HamA.JonesA.JonesS.DarnoldA.JonesJ.JeffersonA.JonesS.DarnoldA.JonesA.JonesS.DarnoldT.ChandlerJ.JeffersonT.ChandlerT.ChandlerJ.JeffersonJ.AddisonJ.AddisonJ.JeffersonT.ChandlerM.GaskinT.ChandlerT.ChandlerJ.JeffersonM.GaskinJ.JeffersonT.ChandlerT.ChandlerJ.JeffersonC.HamT.ChandlerJ.JeffersonT.ChandlerT.ChandlerT.ChandlerJ.AddisonJ.AddisonJ.AddisonT.ChandlerT.ChandlerJ.JeffersonJ.JeffersonJ.JeffersonM.GaskinJ.AddisonT.ChandlerJ.AddisonJ.AddisonT.ChandlerJ.JeffersonT.ChandlerJ.JeffersonJ.MundtJ.JeffersonT.ChandlerJ.JeffersonS.DarnoldS.Darnold,93
5,PIT,352.0,109.0,2.0,0.0,2,445.0,C.LambB.Spann-FordR.DowdleC.LambJ.TolbertK.TurpinJ.BrooksR.DowdleK.TurpinC.LambC.LambK.TurpinR.DowdleJ.TolbertR.DowdleE.ElliottK.TurpinC.LambJ.FergusonE.ElliottK.TurpinH.LuepkeJ.FergusonL.SchoonmakerJ.TolbertR.DowdleR.DowdleJ.FergusonC.LambJ.TolbertJ.FergusonE.ElliottK.TurpinC.LambJ.FergusonR.DowdleR.DowdleH.LuepkeC.LambJ.FergusonR.DowdleL.SchoonmakerJ.TolbertJ.TolbertB.Spann-FordR.DowdleR.DowdleR.DowdleR.DowdleR.DowdleR.DowdleC.LambE.ElliottR.DowdleB.Spann-FordE.ElliottJ.TolbertR.DowdleR.DowdleR.DowdleC.LambE.ElliottJ.TolbertR.DowdleR.DowdleE.ElliottJ.FergusonH.LuepkeD.PrescottR.DowdleJ.TolbertJ.Tolbert,93
5,SEA,257.0,175.0,2.0,0.0,2,420.0,D.JonesE.GrayE.GrayT.JohnsonT.TracyT.TracyD.JonesD.SlaytonT.JohnsonD.SlaytonE.GrayE.GrayD.JonesE.GrayE.GrayT.TracyD.JonesW.RobinsonT.TracyD.SlaytonD.JonesT.TracyE.GrayT.JohnsonD.JonesW.RobinsonT.TracyW.RobinsonT.TracyW.RobinsonD.JonesD.SlaytonT.JohnsonT.TracyD.JonesW.RobinsonD.JonesT.TracyW.RobinsonW.RobinsonD.SlaytonD.JonesT.TracyD.SlaytonT.TracyD.SlaytonT.TracyT.TracyT.JohnsonD.SlaytonT.TracyD.SlaytonT.TracyW.RobinsonT.TracyE.GrayT.TracyW.RobinsonD.SlaytonW.RobinsonT.TracyT.TracyT.TracyD.SlaytonD.JonesD.Jones,87
5,SF,195.0,169.0,1.0,1.0,1,360.0,T.McBrideK.MurrayM.HarrisonM.HarrisonE.DemercadoJ.ConnerJ.ConnerM.HarrisonT.McBrideJ.ConnerJ.ConnerK.MurrayT.McBrideT.McBrideMi.WilsonJ.ConnerT.McBrideM.HarrisonMi.WilsonJ.ConnerM.HarrisonK.MurrayJ.ConnerJ.ConnerM.HarrisonT.McBrideJ.ConnerT.McBrideT.McBrideJ.ConnerJ.ConnerG.DortchJ.ConnerJ.ConnerT.ReimanMi.WilsonJ.ConnerMi.WilsonMi.WilsonJ.ConnerE.HigginsJ.ConnerJ.ConnerJ.ConnerJ.ConnerJ.ConnerT.McBrideMi.WilsonG.DortchM.HarrisonK.MurrayJ.ConnerJ.ConnerJ.ConnerK.MurrayK.MurrayK.Murray,75
5,TB,509.0,73.0,4.0,0.0,4,550.0,B.RobinsonK.PittsB.RobinsonD.MooneyD.LondonB.RobinsonD.LondonD.MooneyT.AllgeierT.AllgeierR.McCloudD.LondonB.RobinsonB.RobinsonD.MooneyD.LondonT.AllgeierR.McCloudK.HodgeB.RobinsonD.MooneyK.PittsD.MooneyB.RobinsonK.PittsB.RobinsonK.PittsB.RobinsonT.AllgeierR.McCloudD.LondonD.LondonB.RobinsonR.McCloudD.LondonD.LondonD.MooneyD.MooneyD.LondonT.AllgeierD.MooneyK.PittsD.MooneyD.MooneyK.PittsR.McCloudB.RobinsonD.MooneyD.MooneyR.McCloudR.McCloudB.RobinsonB.RobinsonB.RobinsonT.AllgeierD.MooneyB.RobinsonB.RobinsonD.MooneyT.AllgeierD.LondonT.AllgeierR.McCloudK.PittsD.MooneyT.AllgeierT.AllgeierD.MooneyK.PittsD.MooneyR.McCloudD.LondonR.McCloudD.LondonT.AllgeierD.LondonD.LondonK.Hodge,110
5,WAS,141.0,104.0,1.0,0.0,1,212.0,D.NjokuJ.FordA.CooperP.StrongD.ForemanJ.FordP.StrongD.NjokuD.ForemanD.ForemanA.CooperD.ForemanA.CooperD.WatsonD.NjokuA.CooperD.NjokuA.CooperJ.JeudyJ.FordJ.FordJ.FordE.MooreJ.JeudyA.CooperE.MooreA.CooperA.CooperA.CooperJ.JeudyD.ForemanD.ForemanE.MooreJ.FordJ.FordA.CooperJ.JeudyD.WatsonJ.FordJ.AkinsJ.FordJ.FordJ.AkinsJ.FordD.ForemanD.ForemanD.WatsonD.ForemanE.MooreJ.AkinsD.ForemanJ.WinstonD.ForemanJ.Ford,87
6,ARI,258.0,179.0,4.0,0.0,4,437.0,J.JacobsJ.ReedT.KraftJ.JacobsD.WicksJ.JacobsB.MeltonJ.JacobsD.WicksJ.ReedR.DoubsJ.ReedEm.WilsonEm.WilsonEm.WilsonD.WicksJ.JacobsJ.JacobsJ.LoveJ.JacobsJ.ReedR.DoubsJ.JacobsB.SimsJ.JacobsT.KraftJ.ReedJ.JacobsJ.JacobsC.WatsonJ.JacobsJ.ReedC.WatsonC.WatsonJ.JacobsJ.JacobsT.KraftB.MeltonJ.JacobsJ.JacobsJ.LoveJ.JacobsJ.JacobsB.SimsEm.WilsonB.MeltonR.DoubsR.DoubsA.BeckJ.ReedJ.JacobsJ.JacobsJ.LoveEm.WilsonEm.WilsonT.KraftT.KraftJ.JacobsC.WatsonJ.JacobsC.BrooksT.KraftEm.WilsonB.MeltonEm.WilsonEm.WilsonC.BrooksEm.WilsonC.BrooksC.BrooksJ.LoveJ.Love,92
6,ATL,221.0,114.0,2.0,0.0,2,335.0,C.HubbardC.HubbardX.LegetteC.HubbardD.MooreC.HubbardC.HubbardDi.JohnsonDi.JohnsonC.HubbardI.ThomasX.LegetteM.SandersC.HubbardD.MooreDi.JohnsonA.DaltonJ.SandersX.LegetteC.HubbardC.HubbardC.HubbardM.SandersC.HubbardC.HubbardC.HubbardDi.JohnsonM.SandersC.HubbardJ.SandersDi.JohnsonJ.CokerJ.SandersC.HubbardJ.CokerA.DaltonC.HubbardC.HubbardX.LegetteC.HubbardJ.MingoM.SandersX.LegetteI.ThomasDi.JohnsonJ.SandersC.HubbardDi.JohnsonA.DaltonJ.SandersC.HubbardC.HubbardC.HubbardC.HubbardDi.JohnsonC.HubbardI.ThomasDi.JohnsonJ.SandersJ.SandersDi.JohnsonJ.CokerC.HubbardDi.Johnson,86
6,BAL,269.0,52.0,2.0,0.0,2,305.0,A.EkelerN.BrownA.EkelerJ.DanielsO.ZaccheausT.McLaurinA.EkelerO.ZaccheausA.EkelerA.EkelerJ.DanielsA.EkelerO.ZaccheausT.McLaurinN.BrownN.BrownT.McLaurinT.McLaurinA.EkelerD.BrownL.McCaffreyT.McLaurinJ.DanielsN.BrownA.EkelerO.ZaccheausO.ZaccheausA.EkelerN.BrownA.EkelerA.EkelerN.BrownZ.ErtzJ.McNicholsZ.ErtzN.BrownA.EkelerZ.ErtzJ.McNicholsZ.ErtzT.McLaurinJ.DanielsZ.ErtzA.EkelerJ.DanielsN.BrownT.McLaurinT.McLaurinA.EkelerZ.ErtzO.ZaccheausN.BrownJ.DanielsJ.Daniels,78
6,BUF,294.0,121.0,2.0,0.0,2,393.0,B.HallA.LazardG.WilsonB.HallB.HallG.WilsonB.HallB.HallB.HallJ.RuckertB.AllenM.WilliamsB.HallB.AllenA.LazardG.WilsonG.WilsonB.HallA.LazardG.WilsonB.HallB.HallB.AllenB.AllenB.HallG.WilsonT.ConklinG.WilsonA.LazardB.HallB.HallB.HallB.HallB.HallT.ConklinB.HallG.WilsonG.WilsonG.WilsonB.HallB.HallA.LazardB.AllenG.WilsonA.LazardB.HallM.WilliamsB.HallA.LazardB.AllenJ.RuckertB.HallT.ConklinG.WilsonB.HallB.HallJ.RuckertM.Williams,79
6,CAR,225.0,198.0,1.0,3.0,1,425.0,B.RobinsonD.LondonD.LondonB.RobinsonB.RobinsonD.MooneyR.McCloudB.RobinsonD.MooneyT.AllgeierT.AllgeierT.AllgeierT.AllgeierD.MooneyD.LondonB.RobinsonK.PittsR.McCloudB.RobinsonD.LondonR.McCloudB.RobinsonD.MooneyB.RobinsonK.PittsB.RobinsonT.AllgeierR.McCloudD.LondonB.RobinsonT.AllgeierD.LondonK.CousinsB.RobinsonD.LondonB.RobinsonB.RobinsonB.RobinsonT.AllgeierD.MooneyT.AllgeierT.AllgeierD.LondonK.PittsB.RobinsonR.McCloudD.LondonD.LondonB.RobinsonT.AllgeierB.RobinsonK.PittsT.AllgeierT.AllgeierK.PittsB.RobinsonB.RobinsonT.AllgeierT.AllgeierD.MooneyT.AllgeierT.AllgeierT.AllgeierT.AllgeierT.AllgeierT.AllgeierK.CousinsK.CousinsK.Cousins,83
6,CHI,240.0,68.0,2.0,0.0,2,278.0,B.ThomasT.EtienneG.DavisT.BigsbyE.EngramT.LawrenceB.ThomasT.BigsbyT.BigsbyC.KirkD.JohnsonG.DavisT.EtienneE.EngramT.EtienneE.EngramT.EtienneD.JohnsonT.LawrenceT.BigsbyT.BigsbyE.EngramT.LawrenceE.EngramT.BigsbyT.LawrenceC.KirkD.JohnsonB.ThomasE.EngramE.EngramG.DavisB.StrangeT.BigsbyT.BigsbyG.DavisE.EngramC.KirkD.JohnsonG.DavisC.KirkD.JohnsonE.EngramE.EngramG.DavisD.JohnsonB.StrangeD.JohnsonB.ThomasC.KirkB.ThomasG.DavisC.KirkG.DavisE.EngramD.JohnsonB.Thomas,78
6,CIN,205.0,119.0,0.0,1.0,0,309.0,D.SlaytonW.RobinsonJ.HyattT.TracyW.RobinsonW.RobinsonT.TracyD.SlaytonT.TracyW.RobinsonD.JonesD.JonesW.RobinsonE.GrayE.GrayD.JonesT.TracyD.SlaytonD.BellingerT.TracyD.JonesD.SlaytonJ.HyattD.SlaytonT.TracyD.JonesD.SlaytonT.TracyT.JohnsonW.RobinsonT.TracyD.SlaytonD.JonesT.TracyW.RobinsonT.TracyT.TracyT.TracyT.TracyE.GrayD.SlaytonT.TracyD.JonesT.TracyD.SlaytonT.TracyT.JohnsonT.TracyD.JonesT.TracyD.JonesT.TracyD.JonesT.TracyJ.HyattW.RobinsonD.SlaytonD.SlaytonD.JonesW.RobinsonJ.HyattT.TracyT.TracyI.HodginsT.TracyD.SlaytonW.RobinsonJ.HyattW.RobinsonT.JohnsonD.Slayton,91
6,CLE,264.0,116.0,2.0,0.0,2,372.0,S.BarkleyA.BrownD.GoedertJ.HurtsS.BarkleyJ.HurtsS.BarkleyA.BrownD.SmithS.BarkleyS.BarkleyJ.HurtsD.SmithJ.HurtsS.BarkleyJ.HurtsS.BarkleyD.SmithS.BarkleyS.BarkleyK.GainwellA.BrownG.CalcaterraJ.HurtsA.BrownS.BarkleyJ.HurtsS.BarkleyJ.HurtsS.BarkleyK.GainwellA.BrownG.CalcaterraA.BrownA.BrownS.BarkleyJ.HurtsS.BarkleyJ.DotsonS.BarkleyJ.DotsonS.BarkleyK.GainwellK.GainwellG.CalcaterraJ.DotsonS.BarkleyG.CalcaterraA.BrownD.SmithS.BarkleyJ.HurtsJ.HurtsS.BarkleyJ.DotsonS.BarkleyA.BrownJ.HurtsJ.HurtsJ.Hurts,80
6,DAL,334.0,184.0,3.0,2.0,3,492.0,D.MontgomeryJ.GibbsT.PatrickD.MontgomeryD.MontgomeryD.MontgomeryJ.GibbsD.MontgomeryJ.GibbsJ.GibbsJ.WilliamsJ.WilliamsJ.WilliamsJ.GibbsJ.GibbsJ.GibbsB.WrightA.St. BrownS.LaPortaD.MontgomeryD.MontgomeryA.St. BrownJ.GoffK.RaymondK.RaymondJ.GibbsD.MontgomeryD.MontgomeryJ.GibbsT.PatrickJ.GibbsA.St. BrownT.PatrickD.MontgomeryJ.GoffJ.GibbsJ.GibbsJ.GibbsK.RaymondJ.WilliamsK.RaymondD.MontgomeryT.DeckerD.MontgomeryJ.WilliamsJ.GibbsD.MontgomeryK.RaymondJ.GibbsJ.GibbsJ.GoffJ.WilliamsJ.GibbsA.St. BrownK.RaymondC.ReynoldsC.ReynoldsC.ReynoldsA.RobinsonS.VakiC.ReynoldsC.ReynoldsC.ReynoldsH.Hooker,86
6,DEN,237.0,128.0,1.0,1.0,1,350.0,L.McConkeyQ.JohnstonQ.JohnstonD.DavisJ.DobbinsL.McConkeyJ.DobbinsL.McConkeyD.DavisW.DisslyJ.PalmerJ.DobbinsJ.DobbinsK.VidalJ.DobbinsK.VidalJ.PalmerD.DavisW.DisslyH.HaskinsS.FehokoJ.DobbinsJ.DobbinsS.SmarttK.VidalK.VidalS.FehokoD.DavisJ.DobbinsJ.PalmerK.VidalJ.DobbinsQ.JohnstonL.McConkeyJ.DobbinsW.DisslyJ.DobbinsW.DisslyJ.DobbinsQ.JohnstonJ.PalmerJ.DobbinsJ.HerbertJ.DobbinsJ.DobbinsH.HaskinsQ.JohnstonJ.DobbinsJ.HerbertW.DisslyL.McConkeyS.FehokoJ.DobbinsS.FehokoL.McConkeyJ.DobbinsK.VidalL.McConkeyL.McConkeyJ.DobbinsJ.DobbinsJ.DobbinsL.McConkeyJ.DobbinsJ.DobbinsJ.DobbinsS.FehokoJ.DobbinsJ.DobbinsJ.DobbinsJ.HerbertJ.Herbert,96
6,DET,224.0,53.0,0.0,0.0,0,251.0,R.DowdleR.DowdleC.LambC.LambR.DowdleJ.FergusonC.LambC.LambC.LambJ.TolbertE.ElliottE.ElliottE.ElliottK.TurpinE.ElliottJ.FergusonC.LambR.DowdleJ.FergusonJ.BrooksE.ElliottC.LambR.DowdleC.LambJ.TolbertK.TurpinC.LambC.LambC.LambJ.TolbertD.PrescottJ.FergusonJ.TolbertC.LambJ.BrooksK.TurpinJ.BrooksR.DowdleR.DowdleC.LambR.FlournoyJ.TolbertC.LambC.LambJ.BrooksR.DowdleR.DowdleR.DowdleE.ElliottJ.TolbertR.DowdleJ.BrooksJ.BrooksJ.BrooksJ.FergusonK.TurpinE.ElliottK.TurpinE.ElliottK.TurpinC.RushK.TurpinK.Turpin,85
6,GB,214.0,89.0,1.0,0.0,1,303.0,J.ConnerJ.ConnerM.HarrisonJ.ConnerJ.ConnerJ.ConnerJ.ConnerMi.WilsonK.MurrayT.BensonG.DortchM.HarrisonJ.ConnerK.MurrayJ.ConnerK.MurrayJ.ConnerT.McBrideJ.ConnerMi.WilsonK.MurrayE.DemercadoT.McBrideT.McBrideG.DortchMi.WilsonE.DemercadoE.DemercadoMi.WilsonT.BensonT.McBrideT.BensonT.McBrideT.BensonT.BensonE.HigginsE.DemercadoX.WeaverJ.ConnerJ.ConnerK.MurrayE.DemercadoE.DemercadoT.McBrideT.McBrideG.DortchG.DortchK.MurrayE.DemercadoE.DemercadoT.McBrideE.DemercadoE.DemercadoG.DortchE.DemercadoK.MurrayK.Murray,75
6,HOU,243.0,82.0,3.0,0.0,3,291.0,A.GibsonA.GibsonJ.PolkK.BourneA.GibsonD.DouglasD.MayeD.MayeD.DouglasA.GibsonH.HenryA.GibsonA.GibsonA.GibsonH.HenryK.BoutteH.HenryA.GibsonA.HooperJ.HastyD.DouglasJ.PolkD.DouglasD.DouglasK.BoutteA.GibsonA.GibsonK.BourneD.DouglasA.HooperT.JenningsH.HenryJ.HastyD.DouglasA.GibsonA.GibsonH.HenryA.GibsonA.GibsonA.GibsonA.GibsonJ.PolkJ.HastyD.MayeJ.HastyJ.HastyD.DouglasK.BoutteD.MayeA.GibsonT.JenningsJ.PolkD.MayeT.JenningsT.JenningsD.DouglasD.DouglasT.JenningsJ.Polk,87
6,IND,95.0,146.0,1.0,1.0,1,241.0,T.PollardT.PollardC.OkonkwoT.BoydT.PollardN.Westbrook-IkhineW.LevisT.SpearsT.SpearsD.HopkinsT.SpearsW.LevisT.PollardC.RidleyD.HopkinsT.SpearsT.SpearsT.PollardT.PollardT.PollardC.RidleyT.PollardD.HopkinsT.PollardN.Westbrook-IkhineW.LevisD.HopkinsT.SpearsT.PollardT.PollardC.RidleyT.PollardC.OkonkwoT.PollardJ.ChestnutT.PollardT.BurksC.RidleyT.PollardT.PollardC.OkonkwoJ.WhyleT.PollardT.PollardT.PollardT.PollardC.RidleyC.RidleyD.HopkinsT.PollardC.RidleyC.RidleyT.PollardT.BoydT.BoydC.RidleyD.HopkinsD.Hopkins,77
6,JAX,226.0,152.0,4.0,1.0,4,373.0,D.SwiftD.SwiftC.KmetD.MooreR.JohnsonD.SwiftD.MooreD.SwiftC.WilliamsD.SwiftD.SwiftR.JohnsonC.KmetC.WilliamsD.SwiftR.JohnsonR.JohnsonR.OdunzeD.MooreR.JohnsonD.MooreD.SwiftD.SwiftC.WilliamsR.OdunzeC.KmetK.AllenD.SwiftC.WilliamsC.KmetD.SwiftD.SwiftK.AllenD.SwiftD.MooreK.AllenK.AllenD.SwiftM.LewisD.SwiftD.SwiftR.JohnsonD.SwiftD.SwiftK.AllenC.KmetD.MooreD.SwiftD.SwiftG.EverettD.SwiftK.AllenR.JohnsonR.JohnsonR.JohnsonT.BagentT.BagentT.Bagent,80
6,LAC,216.0,110.0,2.0,0.0,2,316.0,J.WilliamsJ.WilliamsM.MimsJ.McLaughlinJ.McLaughlinT.FranklinJ.WilliamsB.NixJ.McLaughlinJ.WilliamsM.MimsJ.WilliamsJ.WilliamsC.SuttonC.SuttonJ.WilliamsL.KrullJ.WilliamsC.SuttonL.KrullA.EstimeB.NixN.AdkinsB.NixL.KrullJ.WilliamsM.MimsM.MimsJ.McLaughlinL.HumphreyA.EstimeT.FranklinD.VeleJ.WilliamsC.SuttonD.VeleT.FranklinB.NixC.SuttonD.VeleC.SuttonT.FranklinJ.WilliamsB.NixC.SuttonM.MimsJ.McLaughlinD.VeleD.VeleD.VeleJ.WilliamsL.KrullB.Nix,71
6,LV,145.0,183.0,0.0,3.0,0,293.0,N.HarrisN.HarrisN.HarrisP.FreiermuthJ.WarrenJ.WarrenJ.WarrenJ.WarrenN.HarrisP.FreiermuthG.PickensG.PickensJ.FieldsJ.WarrenJ.FieldsG.PickensG.PickensN.HarrisG.PickensP.FreiermuthG.PickensCo.HeywardN.HarrisN.HarrisC.AustinJ.WarrenJ.WarrenJ.FieldsC.AustinC.AustinN.HarrisN.HarrisG.PickensJ.FieldsJ.FieldsN.HarrisJ.FieldsCo.HeywardN.HarrisJ.FieldsP.FreiermuthN.HarrisN.HarrisJ.WarrenN.HarrisN.HarrisJ.WarrenD.WashingtonJ.WarrenJ.FieldsC.AustinN.HarrisN.HarrisC.AustinJ.FieldsJ.WardG.PickensG.PickensA.ShampklinJ.WardJ.WardJ.FieldsJ.Fields,84
6,NE,192.0,192.0,3.0,2.0,3,368.0,J.MixonD.SchultzT.DellS.DiggsJ.MixonJ.MixonS.DiggsJ.MixonJ.MixonT.DellJ.MixonT.DellT.DellJ.MixonT.DellJ.MixonC.StroudJ.MixonJ.MixonT.DellJ.MixonS.DiggsD.PierceT.DellS.DiggsJ.MixonT.DellD.SchultzD.PierceD.PierceT.DellC.StroudJ.MixonD.SchultzD.OgunbowaleC.StroudJ.MixonS.DiggsS.DiggsD.SchultzJ.MixonD.SchultzD.OgunbowaleT.DellD.PierceS.DiggsD.PierceD.PierceX.HutchinsonC.StoverS.DiggsD.PierceD.SchultzD.SchultzD.PierceJ.MixonD.SchultzT.DellT.DellD.PierceC.AkersC.AkersX.Hutchinson,84
6,NO,325.0,277.0,4.0,2.0,4,594.0,M.EvansC.GodwinB.IrvingC.GodwinS.ShepardM.EvansB.IrvingC.GodwinS.ShepardM.EvansC.GodwinS.TuckerS.TuckerC.OttonB.MayfieldM.EvansM.EvansC.GodwinC.GodwinB.IrvingM.EvansC.GodwinJ.McMillanB.IrvingC.GodwinR.MillerB.IrvingB.IrvingS.TuckerC.OttonC.GodwinC.GodwinS.ShepardC.OttonB.IrvingS.ShepardC.GodwinC.OttonC.OttonC.GodwinC.GodwinB.IrvingM.EvansS.TuckerS.TuckerS.TuckerB.MayfieldS.TuckerB.IrvingC.GodwinS.ShepardB.MayfieldB.IrvingS.TuckerB.IrvingC.GodwinS.ShepardC.OttonB.IrvingS.TuckerS.ShepardS.TuckerS.TuckerB.IrvingS.ShepardB.IrvingB.IrvingB.IrvingB.IrvingS.TuckerS.TuckerS.TuckerS.TuckerS.TuckerS.Tucker,97
6,NYG,208.0,121.0,0.0,2.0,0,304.0,C.BrownC.BrownJ.BurrowZ.MossT.HigginsJ.BurrowZ.MossJ.ChaseC.BrownC.BrownE.AllT.HigginsC.BrownZ.MossZ.MossZ.MossJ.ChaseC.BrownT.HigginsT.HigginsC.BrownJ.ChaseA.IosivasZ.MossJ.ChaseZ.MossJ.ChaseT.HigginsJ.ChaseE.AllE.AllA.IosivasT.HigginsC.BrownC.BrownT.HigginsC.BrownC.BrownC.BrownA.IosivasC.BrownC.BrownJ.BurrowJ.Burrow,66
6,NYJ,215.0,149.0,2.0,1.0,2,359.0,Ty.JohnsonD.KincaidR.DavisR.DavisR.DavisR.DavisR.DavisJ.AllenR.DavisJ.AllenR.DavisC.SamuelR.DavisR.DavisTy.JohnsonTy.JohnsonTy.JohnsonJ.AllenK.ShakirD.KnoxR.DavisC.SamuelM.HollinsR.DavisR.DavisJ.AllenD.KincaidJ.AllenM.HollinsC.SamuelD.KincaidD.KincaidR.DavisD.KnoxC.SamuelR.DavisR.DavisD.KnoxJ.AllenK.ColemanK.ColemanR.DavisD.KincaidM.HollinsD.KincaidC.SamuelK.ShakirD.KincaidR.DavisK.ColemanR.DavisD.KincaidR.DavisK.ColemanR.DavisR.DavisM.HollinsR.DavisR.DavisJ.AllenJ.AllenJ.AllenJ.Allen,87
6,PHI,168.0,100.0,0.0,0.0,0,244.0,J.FordD.NjokuA.CooperJ.FordD.ForemanJ.DardenA.CooperP.StrongP.StrongP.StrongD.ForemanA.CooperD.NjokuD.ForemanD.ForemanJ.JeudyJ.JeudyP.StrongD.ForemanA.CooperD.NjokuJ.JeudyD.ForemanD.ForemanD.NjokuD.ForemanP.StrongD.WatsonD.ForemanC.TillmanD.ForemanP.StrongD.WatsonP.StrongP.StrongD.ForemanD.WatsonP.StrongP.StrongD.ForemanD.NjokuD.WatsonD.NjokuJ.JeudyP.StrongA.CooperA.CooperD.ForemanA.CooperE.MooreD.WatsonD.Njoku,76
6,PIT,227.0,57.0,1.0,1.0,1,275.0,H.BryantA.MattisonA.MattisonA.MattisonB.BowersB.BowersA.MattisonA.MattisonA.MattisonA.MattisonA.AbdullahH.BryantA.AbdullahB.BowersH.BryantA.MattisonH.BryantA.MattisonD.LaubeA.BachmanD.TurnerT.TuckerA.AbdullahA.MattisonB.BowersA.AbdullahB.BowersA.MattisonA.MattisonA.AbdullahB.BowersA.MattisonH.BryantA.MattisonD.TurnerA.BachmanA.AbdullahA.AbdullahK.WilkersonA.MattisonA.MattisonA.AbdullahA.AbdullahT.TuckerB.BowersB.BowersA.MattisonB.BowersA.MattisonA.MattisonA.BachmanB.BowersK.WilkersonK.WilkersonA.BachmanB.BowersD.TurnerA.MattisonD.Turner,77
6,SEA,255.0,228.0,3.0,1.0,3,483.0,J.MasonB.PurdyB.PurdyJ.MasonD.SamuelD.SamuelJ.MasonD.SamuelJ.JenningsJ.MasonJ.MasonD.SamuelJ.MasonJ.MasonG.KittleD.SamuelJ.MasonJ.MasonG.KittleJ.MasonI.GuerendoB.AiyukG.KittleB.PurdyI.GuerendoD.SamuelJ.JenningsI.GuerendoI.GuerendoD.SamuelK.JuszczykJ.MasonI.GuerendoB.AiyukG.KittleI.GuerendoI.GuerendoP.TaylorP.TaylorG.KittleP.TaylorI.GuerendoB.AiyukJ.JenningsD.SamuelB.AiyukK.JuszczykJ.JenningsD.SamuelK.JuszczykP.TaylorB.AiyukD.SamuelK.JuszczykJ.JenningsP.TaylorP.TaylorG.KittleG.KittleP.TaylorI.GuerendoI.GuerendoK.JuszczykB.Purdy,83
6,SF,312.0,52.0,1.0,1.0,1,358.0,K.WalkerK.WalkerD.MetcalfZ.CharbonnetK.WalkerT.LockettK.WalkerK.WalkerN.FantD.MetcalfD.MetcalfD.MetcalfK.WalkerK.WalkerK.WalkerK.WalkerG.SmithZ.CharbonnetJ.Smith-NjigbaJ.Smith-NjigbaK.WalkerJ.Smith-NjigbaK.WalkerD.MetcalfJ.Smith-NjigbaN.FantJ.Smith-NjigbaN.FantT.LockettJ.Smith-NjigbaD.MetcalfA.BarnerK.WalkerJ.BoboT.LockettZ.CharbonnetN.FantK.WalkerK.WalkerD.MetcalfK.WalkerK.WalkerG.SmithK.WalkerZ.CharbonnetZ.CharbonnetZ.CharbonnetK.WalkerT.LockettD.MetcalfD.MetcalfD.MetcalfK.WalkerN.FantJ.Smith-NjigbaT.LockettD.MetcalfJ.BoboJ.BoboJ.Smith-NjigbaK.WalkerT.LockettK.WalkerK.WalkerT.LockettJ.Smith-NjigbaD.MetcalfT.LockettJ.Smith-NjigbaD.MetcalfJ.BoboN.FantN.Fant,97
6,TB,243.0,81.0,1.0,1.0,1,303.0,J.JohnsonS.RattlerC.OlaveA.KamaraC.WilsonB.MeansA.KamaraA.KamaraB.MeansB.MeansJa.WilliamsS.RattlerF.MoreauA.KamaraA.KamaraA.KamaraS.RattlerA.KamaraA.KamaraR.ShaheedA.KamaraB.MeansJ.MimsM.TiptonB.MeansA.KamaraF.MoreauA.KamaraA.KamaraM.TiptonA.KamaraB.MeansR.ShaheedR.ShaheedA.KamaraR.ShaheedJ.JohnsonB.MeansA.KamaraB.MeansJa.WilliamsA.KamaraA.KamaraJ.JohnsonA.KamaraS.RattlerA.KamaraR.ShaheedA.KamaraR.ShaheedM.TiptonA.KamaraA.KamaraR.ShaheedR.ShaheedJ.MimsJ.MimsC.WilsonJ.MimsJ.JohnsonC.WilsonJ.JohnsonJ.Mims,93
