week,defteam,pass_yards_allowed,rush_yards_allowed,pass_td_allowed,rush_td_allowed,rec_td_allowed,total_yards_allowed,fantasy_points_allowed,plays_against
4,NYG,173.0,121.0,1.0,1.0,1,281.0,K.WalkerJ.Smith-NjigbaN.FantT.LockettK.WalkerT.LockettJ.Smith-NjigbaC.ThompsonD.MetcalfK.WalkerD.MetcalfD.MetcalfZ.CharbonnetZ.CharbonnetG.SmithJ.Smith-NjigbaJ.Smith-NjigbaD.LockD.MetcalfT.LockettJ.Smith-NjigbaN.FantK.WalkerK.WalkerK.WalkerK.WalkerK.WalkerK.WalkerK.WalkerK.WalkerT.LockettT.LockettT.LockettK.WalkerZ.CharbonnetZ.CharbonnetT.LockettK.WalkerZ.CharbonnetZ.CharbonnetZ.CharbonnetT.LockettJ.Smith-NjigbaC.ParkinsonD.DallasK.WalkerK.WalkerK.WalkerK.WalkerK.WalkerZ.CharbonnetZ.CharbonnetJ.Bobo,69
4,NYJ,203.0,204.0,1.0,1.0,1,401.0,I.PachecoI.PachecoT.KelceT.KelceS.MooreI.PachecoS.MooreN.GrayP.MahomesC.Edwards-HelaireP.MahomesI.PachecoI.PachecoT.KelceI.PachecoC.Edwards-HelaireC.Edwards-HelaireN.GrayT.KelceJ.McKinnonM.Valdes-ScantlingN.GrayI.PachecoI.PachecoI.PachecoT.KelceI.PachecoK.ToneyK.ToneyR.RiceR.RiceT.KelceI.PachecoM.Valdes-ScantlingI.PachecoI.PachecoC.Edwards-HelaireJ.McKinnonR.RiceP.MahomesI.PachecoT.KelceM.Valdes-ScantlingJu.WatsonT.KelceI.PachecoR.RiceS.MooreI.PachecoR.RiceI.PachecoS.MooreP.MahomesP.MahomesI.PachecoI.PachecoT.KelceM.Valdes-ScantlingI.PachecoT.KelceJ.McKinnonI.PachecoI.PachecoI.PachecoJ.McKinnonP.MahomesP.MahomesP.Mahomes,84
4,PHI,290.0,107.0,1.0,2.0,1,365.0,B.RobinsonT.McLaurinT.McLaurinB.RobinsonC.SamuelJ.DotsonS.HowellB.RobinsonB.RobinsonA.GibsonJ.DotsonS.HowellB.RobinsonC.SamuelA.GibsonA.GibsonT.McLaurinT.McLaurinD.BrownL.ThomasJ.DotsonB.RobinsonB.RobinsonC.SamuelJ.DotsonB.RobinsonL.ThomasT.McLaurinD.BrownB.RobinsonB.RobinsonC.SamuelS.HowellJ.DotsonB.RobinsonT.McLaurinA.GibsonT.McLaurinJ.DotsonL.ThomasB.RobinsonL.ThomasJ.BatesD.BrownT.McLaurinC.SamuelA.GibsonS.HowellC.SamuelS.HowellC.SamuelJ.DotsonL.ThomasC.SamuelB.RobinsonB.RobinsonB.RobinsonB.PringleS.HowellA.GibsonS.HowellC.SamuelB.PringleD.BrownT.McLaurinT.McLaurinC.SamuelJ.DotsonB.RobinsonJ.DotsonT.McLaurin,98
4,PIT,312.0,139.0,3.0,0.0,3,451.0,N.DellD.PierceD.PierceC.StroudD.PierceD.PierceD.SingletaryN.DellC.StroudD.PierceD.PierceB.JordanD.PierceN.CollinsD.PierceD.PierceN.DellR.WoodsN.DellD.PierceR.WoodsD.PierceD.SchultzD.PierceD.PierceJ.MetchieR.WoodsN.CollinsD.SingletaryD.SingletaryD.SchultzC.StroudA.BeckD.PierceJ.MetchieD.PierceD.PierceN.CollinsN.CollinsN.CollinsD.PierceN.CollinsN.DellD.PierceD.PierceR.WoodsD.PierceD.PierceN.CollinsD.PierceD.PierceN.CollinsD.SingletaryD.SingletaryD.SingletaryD.SchultzD.PierceD.PierceD.PierceR.WoodsC.StroudD.SingletaryD.SingletaryM.BooneD.PierceR.WoodsN.Collins,87
4,SEA,203.0,112.0,0.0,0.0,0,248.0,M.BreidaW.RobinsonD.BellingerM.BreidaP.CampbellM.BreidaW.RobinsonD.JonesG.BrightwellD.JonesD.JonesD.WallerD.SlaytonW.RobinsonD.JonesM.BreidaM.BreidaM.BreidaM.BreidaM.BreidaI.HodginsP.CampbellM.BreidaM.BreidaG.BrightwellI.HodginsW.RobinsonJ.HyattP.CampbellM.BreidaW.RobinsonM.BreidaW.RobinsonM.BreidaD.JonesJ.HyattD.JonesM.BreidaI.HodginsM.BreidaD.JonesD.JonesP.CampbellM.BreidaD.SlaytonM.BreidaM.BreidaB.BredesonW.RobinsonD.JonesS.ShepardG.BrightwellD.JonesD.SlaytonG.BrightwellP.CampbellD.WallerM.BreidaD.WallerD.JonesG.BrightwellG.Brightwell,89
4,SF,265.0,105.0,2.0,0.0,2,362.0,M.BrownJ.ConnerZ.ErtzR.MooreJ.ConnerJ.ConnerJ.DobbsM.BrownJ.DobbsMi.WilsonZ.ErtzJ.ConnerJ.ConnerM.BrownJ.ConnerM.BrownM.BrownE.DemercadoJ.DobbsM.BrownJ.ConnerZ.PascalZ.PascalJ.ConnerZ.ErtzJ.ConnerJ.DobbsR.MooreE.TurnerJ.ConnerJ.DobbsJ.ConnerJ.ConnerM.BrownE.DemercadoM.BrownMi.WilsonMi.WilsonJ.DobbsM.BrownJ.DobbsJ.ConnerJ.DobbsJ.ConnerJ.DobbsM.BrownE.DemercadoT.McBrideJ.DobbsMi.WilsonJ.ConnerJ.DobbsZ.ErtzG.SwaimMi.WilsonM.BrownMi.WilsonJ.DobbsJ.DobbsZ.ErtzM.BrownZ.ErtzE.DemercadoE.DemercadoMi.WilsonZ.ErtzZ.ErtzZ.ErtzZ.PascalZ.ErtzZ.Pascal,86
4,TB,140.0,70.0,0.0,0.0,0,197.0,A.KamaraR.ShaheedM.ThomasA.KamaraA.KamaraR.ShaheedT.HillA.KamaraA.KamaraT.HillM.ThomasT.HillA.PrenticeR.ShaheedA.KamaraA.KamaraT.HillA.KamaraR.ShaheedA.KamaraK.MillerR.ShaheedA.KamaraC.OlaveR.ShaheedK.MillerA.KamaraA.PrenticeD.CarrA.KamaraC.OlaveC.OlaveA.KamaraA.KamaraT.HillM.ThomasA.KamaraA.KamaraT.HillA.KamaraC.OlaveA.KamaraA.PrenticeA.KamaraA.KamaraM.ThomasR.ShaheedM.ThomasA.KamaraA.KamaraD.CarrA.KamaraC.OlaveA.KamaraA.KamaraC.OlaveL.BowdenM.ThomasC.Olave,81
4,TEN,165.0,72.0,0.0,0.0,0,211.0,J.ChaseJ.BurrowJ.MixonJ.MixonT.HigginsJ.ChaseT.HigginsJ.MixonT.HigginsJ.MixonJ.MixonJ.ChaseT.BoydT.HigginsJ.ChaseJ.MixonJ.MixonJ.MixonJ.MixonT.WilliamsT.BoydJ.ChaseD.SampleM.WilcoxJ.ChaseJ.MixonT.HudsonT.BoydJ.BurrowT.BoydT.BoydT.HudsonT.BoydJ.MixonC.BrownJ.MixonT.BoydJ.MixonJ.ChaseJ.ChaseJ.ChaseT.IrwinJ.MixonJ.MixonJ.MixonT.BoydJ.Burrow,66
4,WAS,319.0,104.0,2.0,1.0,2,417.0,D.SwiftA.BrownD.SwiftD.SmithA.BrownD.SwiftD.SwiftD.SwiftD.GoedertD.SwiftD.SwiftA.BrownA.BrownD.SmithD.SwiftD.SwiftJ.HurtsJ.HurtsD.SmithJ.HurtsD.GoedertA.BrownJ.HurtsD.SmithK.GainwellD.SwiftD.SwiftJ.HurtsA.BrownD.SwiftD.SwiftD.SmithK.GainwellD.SwiftD.SmithK.GainwellA.BrownK.GainwellK.GainwellK.GainwellD.GoedertD.SwiftA.BrownD.SmithD.GoedertJ.HurtsK.GainwellJ.HurtsD.SwiftA.BrownA.BrownJ.HurtsO.ZaccheausO.ZaccheausA.BrownD.SwiftA.BrownA.BrownA.BrownD.SmithJ.HurtsJ.HurtsD.SwiftD.SwiftD.Smith,89
5,ARI,317.0,93.0,3.0,0.0,3,380.0,T.IrwinJ.ChaseJ.MixonT.IrwinJ.MixonJ.ChaseJ.MixonJ.MixonJ.MixonJ.MixonJ.ChaseJ.MixonT.IrwinJ.ChaseJ.ChaseJ.ChaseT.IrwinJ.MixonJ.MixonJ.ChaseA.IosivasT.IrwinJ.MixonJ.ChaseJ.ChaseJ.MixonJ.MixonT.BoydJ.MixonJ.MixonJ.MixonJ.MixonJ.MixonJ.MixonJ.ChaseT.BoydT.BoydJ.BurrowT.BoydJ.MixonJ.ChaseC.BrownJ.ChaseJ.MixonJ.MixonJ.ChaseT.IrwinJ.ChaseT.IrwinJ.MixonJ.MixonJ.BurrowJ.BurrowJ.MixonJ.ChaseT.IrwinA.IosivasT.WilliamsT.BoydT.IrwinJ.MixonT.IrwinJ.ChaseI.SmithJ.MixonJ.ChaseJ.ChaseT.BoydJ.MixonJ.ChaseT.BoydJ.MixonT.BoydJ.BurrowJ.MixonJ.MixonK.Lassiter,97
5,ATL,249.0,64.0,1.0,0.0,1,313.0,D.PierceD.SchultzJ.MetchieD.PierceD.PierceD.PierceD.PierceN.DellD.SingletaryN.DellD.PierceN.CollinsN.DellD.SchultzR.WoodsT.QuitorianoN.DellN.DellR.WoodsD.PierceR.WoodsD.SchultzR.WoodsD.SchultzD.SchultzN.DellD.SchultzR.WoodsN.DellN.CollinsN.CollinsR.WoodsJ.MetchieD.PierceD.SchultzD.SchultzD.PierceN.CollinsD.PierceD.PierceD.SchultzD.PierceR.WoodsR.WoodsD.PierceD.PierceD.PierceD.PierceD.PierceD.PierceC.StroudD.PierceR.WoodsD.PierceD.PierceD.Schultz,75
5,BAL,224.0,87.0,1.0,0.0,1,289.0,N.HarrisN.HarrisCo.HeywardN.HarrisN.HarrisG.PickensK.PickettN.HarrisC.AustinD.WashingtonG.PickensA.RobinsonJ.WarrenG.PickensJ.WarrenCo.HeywardG.PickensA.RobinsonA.RobinsonG.PickensG.PickensM.BoykinJ.WarrenK.PickettN.HarrisA.RobinsonN.HarrisCo.HeywardN.HarrisA.RobinsonA.RobinsonJ.WarrenJ.WarrenD.WashingtonN.HarrisN.HarrisG.PickensN.HarrisG.PickensJ.WarrenN.HarrisN.HarrisN.HarrisJ.WarrenJ.WarrenJ.WarrenJ.WarrenG.PickensA.RobinsonN.HarrisCo.HeywardA.RobinsonA.RobinsonJ.WarrenG.PickensJ.WarrenG.PickensM.BoykinK.PickettK.PickettK.PickettK.Pickett,81
5,BUF,315.0,196.0,1.0,2.0,1,476.0,L.FarrellE.EngramT.EtienneT.BigsbyC.RidleyC.KirkT.EtienneT.EtienneC.RidleyT.BigsbyC.KirkT.EtienneZ.JonesZ.JonesT.EtienneT.LawrenceT.EtienneC.KirkT.EtienneC.RidleyE.EngramT.EtienneT.EtienneZ.JonesT.EtienneE.EngramT.EtienneT.EtienneT.EtienneC.KirkB.StrangeZ.JonesC.KirkL.FarrellE.EngramE.EngramT.EtienneZ.JonesT.EtienneC.RidleyC.KirkC.RidleyT.EtienneC.KirkC.RidleyT.LawrenceT.EtienneT.BigsbyT.EtienneE.EngramC.RidleyT.EtienneT.JonesC.RidleyT.LawrenceE.EngramC.KirkC.KirkT.LawrenceT.EtienneJ.AgnewC.RidleyT.EtienneE.EngramC.RidleyT.LawrenceT.EtienneT.EtienneC.KirkC.KirkT.LawrenceT.EtienneT.EtienneT.EtienneT.EtienneT.EtienneC.RidleyT.EtienneT.EtienneT.EtienneT.EtienneT.EtienneT.Lawrence,105
5,CAR,236.0,159.0,3.0,3.0,3,377.0,K.RaymondM.JonesD.MontgomeryD.MontgomeryD.MontgomeryB.WrightD.MontgomeryS.LaPortaB.WrightD.MontgomeryJ.ReynoldsJ.ReynoldsJ.WilliamsM.JonesS.LaPortaD.MontgomeryD.MontgomeryJ.WilliamsD.MontgomeryD.MontgomeryD.MontgomeryD.MontgomeryD.MontgomeryK.RaymondD.MontgomeryJ.ReynoldsS.LaPortaJ.GoffD.MontgomeryD.MontgomeryS.LaPortaB.WrightD.MontgomeryD.MontgomeryD.MontgomeryD.MontgomeryD.MontgomeryD.MontgomeryD.MontgomeryJ.WilliamsJ.ReynoldsZ.KnightD.MontgomeryK.RaymondD.MontgomeryD.MontgomeryJ.GoffC.ReynoldsJ.ReynoldsC.ReynoldsC.ReynoldsC.ReynoldsC.ReynoldsC.ReynoldsC.ReynoldsT.BridgewaterT.Bridgewater,77
5,CHI,388.0,29.0,2.0,0.0,2,390.0,B.RobinsonL.ThomasB.RobinsonS.HowellB.RobinsonB.RobinsonC.SamuelL.ThomasJ.DotsonB.RobinsonT.McLaurinL.ThomasD.BrownB.RobinsonJ.DotsonJ.DotsonC.SamuelA.GibsonA.GibsonL.ThomasB.RobinsonB.RobinsonL.ThomasA.GibsonT.McLaurinL.ThomasS.HowellL.ThomasL.ThomasB.RobinsonA.GibsonJ.DotsonJ.DotsonS.HowellS.HowellT.McLaurinB.PringleB.PringleJ.CrowderL.ThomasD.BrownC.SamuelL.ThomasD.BrownC.SamuelA.GibsonC.SamuelS.HowellL.ThomasT.McLaurinT.McLaurinJ.DotsonB.RobinsonA.GibsonC.SamuelC.TurnerC.SamuelJ.BatesT.McLaurinJ.CrowderJ.Bates,86
5,CIN,166.0,142.0,2.0,1.0,2,294.0,J.ConnerM.BrownJ.ConnerM.BrownR.MooreT.McBrideJ.ConnerR.MooreM.BrownJ.ConnerG.SwaimJ.ConnerM.BrownM.BrownJ.ConnerG.SwaimE.DemercadoZ.ErtzT.McBrideE.DemercadoR.MooreJ.DobbsZ.PascalM.BrownE.DemercadoM.BrownE.DemercadoT.McBrideJ.DobbsR.MooreE.DemercadoR.MooreE.DemercadoM.BrownE.DemercadoE.DemercadoE.DemercadoR.MooreE.DemercadoE.DemercadoR.MooreJ.DobbsZ.ErtzM.BrownZ.ErtzR.MooreMi.WilsonE.DemercadoZ.ErtzMi.WilsonM.BrownE.Demercado,73
5,DAL,253.0,170.0,4.0,2.0,4,421.0,C.McCaffreyB.AiyukC.McCaffreyB.AiyukD.SamuelD.SamuelC.McCaffreyG.KittleC.McCaffreyC.McCaffreyC.McCaffreyD.SamuelC.McCaffreyC.McCaffreyG.KittleC.McCaffreyJ.MasonJ.MasonK.JuszczykB.AiyukR.BellC.McCaffreyD.SamuelC.McCaffreyG.KittleB.AiyukC.McCaffreyB.AiyukC.McCaffreyC.McCaffreyC.McCaffreyJ.MasonJ.MasonD.SamuelC.McCaffreyD.SamuelC.McCaffreyB.AiyukB.AiyukC.McCaffreyC.McCaffreyB.AiyukD.SamuelK.JuszczykD.SamuelG.KittleJ.MasonJ.MasonJ.MasonC.McCaffreyJ.JenningsC.McCaffreyD.SamuelC.McCaffreyC.McCaffreyK.JuszczykC.McCaffreyK.JuszczykJ.MasonJ.MasonJ.MasonJ.MasonT.Davis-PriceR.McCloudT.Davis-PriceT.Davis-PriceT.Davis-PriceT.Davis-PriceT.Davis-PriceS.Darnold,91
5,DEN,199.0,234.0,0.0,1.0,0,407.0,Bre.HallMi.CarterA.LazardBre.HallG.WilsonR.CobbBre.HallBre.HallBre.HallMi.CarterZ.WilsonA.LazardBre.HallBre.HallBre.HallZ.WilsonD.CookBre.HallBre.HallBre.HallD.CookG.WilsonT.ConklinG.WilsonG.WilsonA.LazardMi.CarterC.UzomahZ.WilsonA.LazardC.UzomahBre.HallBre.HallBre.HallT.ConklinBre.HallD.CookG.WilsonBre.HallBre.HallBre.HallBre.HallD.CookD.CookBre.HallBre.HallBre.HallT.ConklinC.UzomahM.CarterT.ConklinG.WilsonBre.HallD.CookZ.WilsonJ.RuckertBre.HallT.ConklinBre.HallBre.HallG.Wilson,84
5,DET,247.0,99.0,3.0,0.0,3,342.0,J.MingoM.SandersL.ShenaultD.CharkB.YoungM.SandersM.SandersA.ThielenC.HubbardI.ThomasC.HubbardA.ThielenA.ThielenA.ThielenM.SandersJ.MingoM.SandersH.HurstT.TrembleA.ThielenA.DaltonL.ShenaultJ.MingoL.ShenaultT.TrembleM.SandersJ.MingoH.HurstC.HubbardA.ThielenH.HurstL.ShenaultT.TrembleA.ThielenA.ThielenD.CharkA.ThielenL.ShenaultL.ShenaultH.HurstD.CharkJ.MingoM.SandersC.HubbardJ.MingoC.HubbardD.CharkC.HubbardJ.MingoM.SandersD.CharkM.SandersC.HubbardI.ThomasC.HubbardA.ThielenC.HubbardA.ThielenC.HubbardC.HubbardD.CharkA.ThielenA.Thielen,90
5,GB,208.0,96.0,1.0,1.0,1,279.0,M.MayerJ.JacobsD.AdamsJ.JacobsA.HooperM.MayerT.TuckerJ.JacobsJ.MeyersJ.JacobsJ.GaroppoloJ.GaroppoloA.AbdullahJ.JacobsJ.JacobsJ.MeyersJ.JacobsJ.JacobsJ.MeyersD.CarterJ.JacobsJ.MeyersJ.JacobsJ.JacobsD.CarterD.CarterH.RenfrowJ.MeyersJ.MeyersH.RenfrowA.HooperJ.MeyersJ.JacobsJ.MeyersM.MayerJ.JacobsT.TuckerJ.JacobsJ.JacobsJ.JacobsJ.MeyersJ.MeyersD.AdamsD.AdamsJ.JacobsD.AdamsJ.JacobsJ.MeyersJ.JacobsJ.JacobsJ.JacobsJ.JacobsJ.JacobsJ.JacobsJ.JacobsA.AbdullahJ.GaroppoloJ.Garoppolo,83
5,HOU,351.0,96.0,1.0,1.0,1,449.0,B.RobinsonB.RobinsonD.LondonJ.SmithS.MillerJ.SmithB.RobinsonT.AllgeierK.PittsD.RidderM.HollinsB.RobinsonB.RobinsonJ.SmithT.AllgeierJ.SmithK.PittsK.SmithT.AllgeierK.HodgeB.RobinsonB.RobinsonT.AllgeierD.LondonT.AllgeierC.PattersonT.AllgeierT.AllgeierB.RobinsonK.PittsK.PittsT.AllgeierK.PittsK.PittsB.RobinsonB.RobinsonJ.SmithT.AllgeierK.PittsB.RobinsonB.RobinsonT.AllgeierT.AllgeierM.HollinsJ.SmithB.RobinsonK.PittsD.LondonT.AllgeierD.LondonB.RobinsonS.MillerT.AllgeierT.AllgeierT.AllgeierM.PruittK.HodgeB.RobinsonT.AllgeierD.LondonT.AllgeierT.AllgeierJ.SmithK.PittsT.AllgeierK.PittsD.LondonB.RobinsonD.LondonD.RidderD.LondonK.PittsD.LondonT.AllgeierD.RidderD.Ridder,99
5,IND,264.0,89.0,0.0,1.0,0,348.0,D.HopkinsD.HenryT.WescoD.HopkinsD.HenryT.SpearsT.SpearsN.Westbrook-IkhineT.SpearsC.OkonkwoD.HenryT.SpearsD.HopkinsD.HopkinsD.HenryC.OkonkwoD.HenryN.Westbrook-IkhineK.PhilipsD.HenryD.HopkinsD.HenryT.SpearsC.OkonkwoT.SpearsD.HenryC.OkonkwoD.HenryT.SpearsR.TannehillD.HenryD.HopkinsD.HopkinsT.SpearsD.HenryD.HopkinsD.HenryT.SpearsD.HopkinsD.HenryD.HopkinsD.HenryD.HenryN.Westbrook-IkhineT.SpearsC.OkonkwoT.SpearsD.HenryD.HopkinsR.TannehillC.OkonkwoD.HenryT.SpearsD.HenryC.OkonkwoC.OkonkwoC.OkonkwoJ.WhyleD.Hopkins,73
5,JAX,359.0,29.0,2.0,1.0,2,388.0,J.CookS.DiggsJ.CookJ.CookD.KnoxD.KincaidG.DavisD.HarrisD.KnoxD.HarrisD.KnoxS.DiggsG.DavisJ.CookL.MurrayS.DiggsL.MurrayD.HartyJ.CookJ.AllenL.MurrayJ.AllenS.DiggsG.DavisS.DiggsJ.AllenS.DiggsJ.CookG.DavisS.DiggsJ.CookG.DavisD.KnoxD.KincaidD.HarrisQ.MorrisD.KnoxS.DiggsS.DiggsG.DavisJ.AllenD.KnoxJ.CookS.DiggsT.SherfieldJ.CookK.ShakirS.DiggsG.DavisG.DavisK.ShakirD.HartyG.DavisJ.AllenS.Diggs,74
5,KC,284.0,70.0,2.0,0.0,2,329.0,J.OliverA.MattisonK.OsbornT.HockensonJ.JeffersonJ.JeffersonK.OsbornA.MattisonK.OsbornJ.AddisonA.MattisonA.MattisonT.HockensonJ.JeffersonC.AkersT.HockensonC.AkersC.AkersJ.JeffersonC.AkersC.AkersJ.AddisonJ.AddisonK.OsbornA.MattisonT.HockensonT.ChandlerJ.JeffersonB.PowellK.CousinsA.MattisonA.MattisonJ.AddisonB.PowellJ.AddisonT.HockensonA.MattisonJ.JeffersonC.AkersK.OsbornT.HockensonC.AkersC.AkersK.CousinsJ.JeffersonK.OsbornK.CousinsJ.OliverT.HockensonK.OsbornJ.AddisonA.MattisonA.MattisonT.HockensonJ.AddisonB.PowellJ.MundtA.MattisonK.OsbornK.OsbornA.MattisonJ.AddisonJ.AddisonB.PowellT.HockensonB.PowellB.PowellB.Powell,86
5,LA,303.0,159.0,1.0,1.0,1,454.0,Q.WatkinsD.GoedertD.GoedertD.SwiftA.BrownD.GoedertD.SwiftJ.HurtsJ.HurtsD.SwiftD.GoedertD.SwiftD.GoedertA.BrownK.GainwellD.SmithJ.HurtsA.BrownQ.WatkinsD.SwiftD.GoedertK.GainwellK.GainwellA.BrownD.SwiftJ.HurtsJ.StollJ.HurtsJ.HurtsD.SwiftD.SwiftQ.WatkinsJ.HurtsD.SmithA.BrownA.BrownJ.HurtsD.SwiftD.SwiftD.GoedertD.SwiftD.GoedertA.BrownD.SwiftD.SwiftD.SwiftD.SmithJ.HurtsD.SwiftK.GainwellJ.HurtsD.SmithA.BrownD.SwiftD.SwiftK.GainwellK.GainwellD.SmithD.SwiftA.BrownD.SwiftD.GoedertD.SwiftD.SwiftJ.HurtsK.GainwellJ.HurtsD.SwiftD.SwiftJ.HurtsK.GainwellK.GainwellJ.HurtsJ.Hurts,91
5,LV,182.0,110.0,0.0,1.0,0,285.0,A.DillonA.DillonA.DillonL.MusgraveA.DillonC.WatsonA.DillonJ.ReedA.DillonA.DillonJ.LoveJ.DeguaraC.WatsonJ.ReedB.SimsP.TaylorP.TaylorP.TaylorR.DoubsA.DillonP.TaylorL.MusgraveJ.LoveA.DillonL.MusgraveA.DillonA.DillonA.DillonA.DillonA.DillonC.WatsonA.DillonA.DillonR.DoubsA.DillonC.WatsonD.WicksA.DillonR.DoubsA.DillonA.DillonL.MusgraveC.WatsonJ.LoveC.WatsonA.DillonC.WatsonL.MusgraveP.TaylorL.MusgraveP.TaylorP.TaylorR.DoubsL.MusgraveC.Watson,70
5,MIA,205.0,85.0,0.0,0.0,0,268.0,M.BreidaI.HodginsM.BreidaM.BreidaW.RobinsonE.GrayE.GrayS.ShepardW.RobinsonE.GrayD.JonesE.GrayD.SlaytonD.WallerE.GrayW.RobinsonD.WallerD.SlaytonD.WallerD.WallerE.GrayE.GrayW.RobinsonM.BreidaD.JonesW.RobinsonD.JonesD.WallerD.WallerE.GrayD.JonesD.WallerM.BreidaM.BreidaD.JonesE.GrayW.RobinsonE.GrayM.BreidaM.BreidaW.RobinsonD.BellingerD.SlaytonD.WallerT.TaylorM.BreidaW.RobinsonD.WallerE.GrayP.CampbellP.CampbellE.GrayD.WallerD.WallerS.ShepardE.GrayM.BreidaD.SlaytonI.HodginsT.TaylorM.BreidaT.Taylor,92
5,MIN,281.0,67.0,2.0,1.0,2,333.0,I.PachecoS.MooreI.PachecoT.KelceK.ToneyT.KelceN.GrayI.PachecoI.PachecoC.Edwards-HelaireT.KelceK.ToneyJ.RossC.Edwards-HelaireR.RiceJ.McKinnonC.Edwards-HelaireT.KelceM.Valdes-ScantlingK.ToneyI.PachecoJu.WatsonT.KelceT.KelceJ.McKinnonJ.McKinnonJu.WatsonN.GrayS.MooreK.ToneyJu.WatsonI.PachecoR.RiceJ.RossI.PachecoM.Valdes-ScantlingR.RiceJ.RossR.RiceK.ToneyJ.RossT.KelceK.ToneyT.KelceI.PachecoM.Valdes-ScantlingI.PachecoT.KelceI.PachecoT.KelceI.PachecoT.KelceI.PachecoK.ToneyI.PachecoI.PachecoI.PachecoI.PachecoR.RiceI.PachecoI.PachecoJ.McKinnon,82
5,NE,183.0,136.0,2.0,1.0,2,304.0,A.KamaraA.KamaraM.ThomasD.CarrA.KamaraC.OlaveA.KamaraM.ThomasA.KamaraA.KamaraJ.GrahamK.MillerT.HillM.ThomasA.KamaraR.ShaheedA.KamaraA.KamaraA.KamaraK.MillerA.KamaraT.HillA.KamaraC.OlaveK.MillerK.MillerK.MillerM.ThomasT.HillA.KamaraC.OlaveA.KamaraC.OlaveD.CarrK.KirkwoodA.KamaraA.KamaraR.ShaheedA.KamaraM.ThomasA.KamaraA.KamaraA.KamaraA.KamaraM.ThomasA.KamaraA.KamaraA.KamaraM.ThomasK.MillerK.MillerA.KamaraA.KamaraT.HillF.MoreauK.MillerK.MillerK.MillerK.MillerK.MillerK.MillerC.OlaveK.MillerK.MillerK.MillerK.MillerJ.WinstonJ.WinstonJ.Winston,95
5,NO,132.0,45.0,0.0,0.0,0,156.0,R.StevensonK.BourneH.HenryR.StevensonR.StevensonR.StevensonE.ElliottT.MontgomeryD.DouglasE.ElliottE.ElliottM.GesickiD.DouglasR.StevensonD.ParkerE.ElliottE.ElliottE.ElliottE.ElliottJ.Smith-SchusterR.StevensonD.ParkerD.ParkerK.BourneK.BourneE.ElliottJ.Smith-SchusterR.StevensonM.JonesK.BourneE.ElliottD.ParkerJ.Smith-SchusterR.StevensonJ.Smith-SchusterM.GesickiT.MontgomeryE.ElliottE.ElliottH.HenryT.MontgomeryR.StevensonM.GesickiK.BourneR.StevensonT.MontgomeryE.ElliottE.ElliottK.BourneR.StevensonM.GesickiT.Montgomery,72
5,NYG,308.0,222.0,2.0,2.0,2,524.0,D.AchaneT.HillJ.WaddleC.WilsonR.MostertT.HillJ.WaddleJ.WaddleR.MostertR.MostertT.HillD.AchaneT.HillD.AchaneT.HillD.AchaneD.AchaneJ.WaddleJ.WaddleB.BerriosC.WilsonJ.WaddleJ.WaddleC.WilsonT.TagovailoaT.HillC.WilsonT.HillR.MostertD.AchaneT.HillB.BerriosJ.WaddleD.AchaneD.AchaneR.MostertR.MostertD.AchaneD.AchaneR.MostertR.MostertD.AchaneD.AchaneJ.WaddleR.MostertT.HillJ.WaddleR.MostertR.MostertR.MostertT.Tagovailoa,68
5,NYJ,196.0,139.0,2.0,0.0,2,310.0,J.JeudyJ.McLaughlinR.WilsonJ.McLaughlinJ.McLaughlinS.PerineB.JohnsonJ.McLaughlinS.PerineA.TrautmanR.WilsonR.WilsonJ.JeudyS.PerineR.WilsonJ.McLaughlinR.WilsonJ.McLaughlinJ.JeudyN.AdkinsJ.McLaughlinA.TrautmanS.PerineA.TrautmanJ.McLaughlinM.MimsJ.McLaughlinJ.McLaughlinR.WilsonR.WilsonS.PerineJ.McLaughlinC.SuttonS.PerineJ.McLaughlinS.PerineJ.JeudyR.WilsonS.PerineC.SuttonJ.JeudyJ.McLaughlinS.PerineJ.McLaughlinA.TrautmanM.BurtonB.JohnsonC.SuttonS.PerineJ.JeudyS.PerineA.TrautmanJ.JeudyS.Perine,81
5,PHI,222.0,54.0,2.0,0.0,2,249.0,T.HigbeeP.NacuaC.KuppC.KuppC.KuppK.WilliamsC.KuppK.WilliamsK.WilliamsP.NacuaC.KuppK.WilliamsC.KuppT.AtwellK.WilliamsK.WilliamsK.WilliamsK.WilliamsC.KuppP.NacuaT.HigbeeP.NacuaC.KuppR.RiversP.NacuaR.RiversP.NacuaK.WilliamsP.NacuaK.WilliamsK.WilliamsK.WilliamsP.NacuaB.SkowronekP.NacuaT.AtwellK.WilliamsK.WilliamsT.AtwellC.KuppC.KuppT.AtwellC.KuppC.KuppP.NacuaT.AtwellK.WilliamsT.HigbeeP.Nacua,68
